0.706999085398824, 0.706999085398824, 0.0174524064372834
0.640958964851324, 0.652705380872147, 0.403914955352318
0.539104365208653, 0.556790198514255, 0.631942369406762
0.444577642995788, 0.464686069225046, 0.765779065015808
0.364195457532008, 0.384895716681263, 0.848066598796031
0.297494921514576, 0.317836189241747, 0.900264921276688
0.242627443072671, 0.262142467040087, 0.934030647699611
0.197646639988336, 0.216152566050824, 0.956145320487929
0.160813602209052, 0.178305018548877, 0.970745232130879
0.130650719043836, 0.147239379278717, 0.980434064485189
0.10592599559708, 0.121806275572779, 0.986885461787666
0.0856198479332041, 0.1010495967854, 0.991190304951276
0.068890295926964, 0.0841816728534912, 0.99406618143999
0.0550413214381972, 0.0705586850622219, 0.995987914031404
0.0434954804463302, 0.0596587392767733, 0.997270764641503
0.0337706225320651, 0.0510632439623291, 0.99812428593329
0.025460183207708, 0.0444415678354051, 0.998687501733831
0.0182164286751012, 0.0395387233268223, 0.999051976167411
0.0117360515391806, 0.0361657715763571, 0.999276889585943
0.00574756564906609, 0.0341926674173736, 0.999398732730833
9.88640064871427e-18, 0.0335433149484891, 0.999437264675611
-0.00574756564906607, 0.0341926674173735, 0.999398732730833
-0.0117360515391806, 0.036165771576357, 0.999276889585943
-0.0182164286751012, 0.0395387233268222, 0.999051976167411
-0.025460183207708, 0.044441567835405, 0.998687501733831
-0.0337706225320651, 0.051063243962329, 0.99812428593329
-0.0434954804463301, 0.0596587392767732, 0.997270764641503
-0.0550413214381971, 0.0705586850622217, 0.995987914031404
-0.0688902959269639, 0.084181672853491, 0.99406618143999
-0.0856198479332039, 0.1010495967854, 0.991190304951276
-0.10592599559708, 0.121806275572779, 0.986885461787666
-0.130650719043835, 0.147239379278717, 0.980434064485189
-0.160813602209052, 0.178305018548876, 0.970745232130879
-0.197646639988335, 0.216152566050824, 0.95614532048793
-0.24262744307267, 0.262142467040086, 0.934030647699611
-0.297494921514575, 0.317836189241747, 0.900264921276688
-0.364195457532007, 0.384895716681262, 0.848066598796032
-0.444577642995787, 0.464686069225046, 0.765779065015809
-0.539104365208652, 0.556790198514255, 0.631942369406762
-0.640958964851324, 0.652705380872147, 0.403914955352317
-0.706999085398824, 0.706999085398824, 0.0174524064372834
