4.3859
4.11625
3.93355
3.7944
3.67606
3.56885
3.46812
3.37133
3.27704
3.18435
3.09271
3.00177
2.91129
2.82111
2.73113
2.64129
2.55154
2.46185
2.3722
2.28257
2.19295
2.10333
2.0137
1.92404
1.83435
1.7446
1.65477
1.56479
1.47461
1.38413
1.29319
1.20155
1.10886
1.01457
0.917782
0.817044
0.709841
0.591499
0.452352
0.269647
0
