2.26035
2.14622
2.04348
1.95464
1.87771
1.80989
1.74885
1.69286
1.64068
1.59144
1.54446
1.49927
1.45548
1.41281
1.37103
1.32994
1.28939
1.24925
1.2094
1.16974
1.13018
1.09061
1.05095
1.0111
0.970961
0.930413
0.889324
0.847539
0.804869
0.761084
0.71589
0.668915
0.619668
0.567495
0.511505
0.450461
0.382643
0.305716
0.216874
0.114128
0
