4.38598
4.11635
3.93363
3.79447
3.67612
3.56891
3.46817
3.37138
3.27708
3.18439
3.09275
3.00181
2.91132
2.82115
2.73117
2.64133
2.55158
2.46189
2.37224
2.28261
2.19299
2.10337
2.01374
1.92408
1.83439
1.74464
1.65481
1.56483
1.47465
1.38417
1.29322
1.20158
1.1089
1.0146
0.917809
0.817066
0.709856
0.591504
0.452344
0.269627
0
