0.706999, 0.706999, 0.0174524, 1.55334, 0.785398 
0.678105, 0.72558, 0.117076, 1.45345, 0.819207 
0.643045, 0.736143, 0.211155, 1.35804, 0.852798 
0.603939, 0.739752, 0.29669, 1.26957, 0.886131 
0.562714, 0.737953, 0.372529, 1.18906, 0.919322 
0.520802, 0.732277, 0.43879, 1.11655, 0.952587 
0.479135, 0.72401, 0.496224, 1.05155, 0.986185 
0.438272, 0.714158, 0.545798, 0.993455, 1.02037 
0.398512, 0.703477, 0.588479, 0.94162, 1.05538 
0.359989, 0.69253, 0.625148, 0.895475, 1.09142 
0.322731, 0.681733, 0.656571, 0.854533, 1.12866 
0.286702, 0.671393, 0.683398, 0.818389, 1.16721 
0.251824, 0.66174, 0.706176, 0.786713, 1.20717 
0.217996, 0.652942, 0.725358, 0.759242, 1.24857 
0.185099, 0.645127, 0.741316, 0.735768, 1.29138 
0.153009, 0.638389, 0.754352, 0.716129, 1.33555 
0.121594, 0.632797, 0.764711, 0.700204, 1.38096 
0.0907207, 0.628402, 0.772581, 0.687901, 1.42742 
0.0602543, 0.625239, 0.778104, 0.679155, 1.47472 
0.0300593, 0.623332, 0.781379, 0.673923, 1.52261 
1.17917e-16, 0.622695, 0.782465, 0.672182, 1.5708 
-0.0300593, 0.623332, 0.781379, 0.673923, 1.61898 
-0.0602543, 0.625239, 0.778104, 0.679155, 1.66687 
-0.0907207, 0.628402, 0.772581, 0.687901, 1.71417 
-0.121594, 0.632797, 0.764711, 0.700204, 1.76064 
-0.153009, 0.638389, 0.754352, 0.716129, 1.80604 
-0.185099, 0.645127, 0.741316, 0.735768, 1.85021 
-0.217996, 0.652942, 0.725358, 0.759242, 1.89303 
-0.251824, 0.66174, 0.706176, 0.786713, 1.93442 
-0.286702, 0.671393, 0.683398, 0.818389, 1.97438 
-0.322731, 0.681733, 0.656571, 0.854533, 2.01294 
-0.359989, 0.69253, 0.625148, 0.895475, 2.05017 
-0.398512, 0.703477, 0.588479, 0.94162, 2.08621 
-0.438272, 0.714158, 0.545798, 0.993455, 2.12122 
-0.479135, 0.72401, 0.496224, 1.05155, 2.15541 
-0.520802, 0.732277, 0.43879, 1.11655, 2.18901 
-0.562714, 0.737953, 0.372529, 1.18906, 2.22227 
-0.603939, 0.739752, 0.29669, 1.26957, 2.25546 
-0.643045, 0.736143, 0.211155, 1.35804, 2.28879 
-0.678105, 0.72558, 0.117076, 1.45345, 2.32239 
-0.706999, 0.706999, 0.0174524, 1.55334, 2.35619 
